segment,region,adr,occupancy,satisfaction,service_quality,cleanliness,value_for_money,likelihood_to_return
Budget,Suburban,24.591572604835,67.41830861136314,2,2,3,5,2
Budget,Resort,77.06150187745175,65.71425674463606,2,2,2,2,2
Budget,Urban,100.9928012431456,92.52853491084032,3,3,4,1,4
Luxury,Resort,308.03891173432265,97.22474329413517,4,5,5,1,5
Luxury,Suburban,238.84789152375313,63.081027517349106,4,5,5,3,5
Midscale,Urban,91.69762569303573,61.92020929671705,3,4,2,2,4
Budget,Urban,102.14383062387752,81.36632751924695,2,3,4,3,4
Midscale,Urban,177.50169873549558,75.48231848066116,3,5,2,2,5
Midscale,Resort,185.36719820330282,51.71515051504307,5,5,4,3,4
Upscale,Resort,256.097733235673,81.45131962655344,4,5,5,2,4
Budget,Suburban,80.4895615565095,89.2213573329368,4,4,3,3,3
Upscale,Urban,107.76560378606081,74.5592660658089,2,3,2,1,5
Upscale,Urban,206.05957667785418,87.16296784775793,3,2,5,4,5
Budget,Urban,105.32734098832981,65.63177647424081,4,4,3,3,3
Midscale,Suburban,67.04278090023007,71.66360708031235,3,2,2,4,4
Luxury,Resort,276.71369413336186,90.55312119633544,5,5,4,1,5
Upscale,Suburban,143.20301321680938,74.26328051056056,2,5,4,3,3
Midscale,Resort,148.91337764392702,75.30916756089003,5,4,4,3,3
Budget,Suburban,81.78176920228292,75.10136756810833,3,3,4,4,4
Upscale,Urban,175.20340283500875,66.90177234173792,4,5,3,1,5
Midscale,Suburban,93.70210281701016,65.53301553735747,2,2,4,4,3
Budget,Suburban,33.58090368120083,66.96413244448989,1,4,3,4,2
Upscale,Urban,194.30711501099364,67.97772680617045,3,4,3,1,5
Budget,Resort,133.7741378994323,86.77570823730608,3,3,4,2,2
Midscale,Resort,174.29305101474012,68.19263562859825,4,4,4,2,3
Midscale,Urban,169.72948369326016,75.62878643384346,3,5,5,3,4
Luxury,Suburban,170.8666546238345,90.37332909122577,5,5,4,2,5
Luxury,Suburban,230.83060102947684,74.92084119103392,4,5,4,3,4
Luxury,Suburban,196.64255797768027,70.60948460804228,4,5,5,1,5
Luxury,Resort,295.21964481859885,83.97380917981455,5,5,5,3,5
Budget,Suburban,72.00062211817853,73.17396053922842,3,3,1,4,5
Luxury,Suburban,203.28179943780026,80.13433394411655,4,4,5,2,5
Luxury,Resort,270.56115839512006,71.40860010499571,5,5,5,2,5
Upscale,Suburban,195.07201688108185,70.96907552147798,4,5,5,1,3
Budget,Suburban,56.46395133967634,78.27396773743831,2,2,2,4,2
Upscale,Suburban,116.87696880695327,48.26104505598253,5,5,3,2,3
Midscale,Resort,187.22987093834894,89.67772703928188,5,4,3,3,4
Upscale,Resort,239.24409012709725,82.36176340681746,4,5,5,2,5
Upscale,Resort,194.82108174746463,62.664957032844555,4,5,4,2,4
Upscale,Urban,231.3530713807197,60.250923833610386,5,5,4,1,5
Budget,Urban,95.84798584023018,64.4835668310518,3,4,3,3,4
Luxury,Urban,228.1495252152031,89.91112853280647,5,5,4,2,5
Budget,Resort,112.34897855615503,78.23524389060802,4,3,2,4,2
Luxury,Resort,286.35851062945346,78.83456674107143,4,5,4,2,5
Budget,Urban,114.06177756254368,76.85272241183802,2,3,3,2,4
Luxury,Suburban,239.62846316826705,92.15078449911918,5,5,5,1,5
Budget,Suburban,100.90447886312037,72.89889325493004,5,3,3,3,4
Midscale,Urban,145.77330011824932,73.8327624346297,5,5,4,3,5
Midscale,Suburban,122.91937894872945,71.45819174554431,3,4,3,3,4
Budget,Urban,125.63947843798502,72.98409828949603,4,4,3,2,3
Luxury,Urban,255.84216052874774,60.518928938002944,5,5,3,1,5
Budget,Resort,100.21082301398991,72.47153183229203,4,3,5,4,3
Luxury,Suburban,222.9461930093618,100,5,5,5,1,3
Midscale,Suburban,76.6658523575046,71.72722654376122,3,2,3,2,4
Budget,Urban,101.24242532463303,80.61062715622013,4,4,3,4,3
Upscale,Suburban,172.59493829562842,73.23593416263067,5,5,4,2,4
Midscale,Suburban,83.82180413072315,88.30394061883717,3,3,4,2,4
Budget,Urban,78.26323739495919,80.13762269765039,2,3,2,2,5
Budget,Urban,72.28953247893932,72.09416620243418,3,3,3,2,2
Midscale,Urban,138.98885104362884,72.06277653053321,1,2,4,3,3
Budget,Suburban,105.4143693876808,69.66546394926519,3,4,1,3,3
Upscale,Suburban,144.18265321371916,67.7259924119662,3,4,3,3,4
Upscale,Resort,194.28604514527126,83.2302605437987,4,5,4,2,5
Luxury,Urban,259.3668459841398,82.75879441747836,3,5,4,1,4
Luxury,Resort,255.61309160717423,91.08965073076419,3,5,3,2,5
Budget,Suburban,95.37430650516474,68.07882387996993,4,4,3,3,4
Upscale,Resort,202.4523173335477,62.90791806588326,4,4,4,2,5
Luxury,Resort,308.2763591856124,62.71989170373332,5,5,5,2,5
Luxury,Urban,275.9862894531346,56.84578221621457,5,4,5,1,5
Budget,Resort,139.87396961790859,83.15463574197938,5,5,5,2,4
Upscale,Urban,153.02156361258304,76.0147801354457,3,4,4,2,3
Upscale,Resort,167.98298202809153,83.68683832082546,4,5,4,2,4
Midscale,Resort,161.4743868728798,85.32204400718668,5,4,4,1,4
Midscale,Resort,151.04239951168447,69.8499170724605,4,3,4,3,4
Midscale,Resort,151.5187536436477,92.3851838241855,5,5,5,4,4
Luxury,Urban,257.4450521749179,100,5,4,5,1,5
Luxury,Urban,300.01460348281836,83.577202947447,4,5,4,1,5
Upscale,Suburban,148.45492411521155,73.56860730172555,4,5,3,2,4
Upscale,Suburban,144.55941149395687,81.8458909767443,2,4,4,2,3
Upscale,Suburban,200.68347587738873,87.0177243782431,5,5,5,2,4
Budget,Suburban,75.59138691933516,86.34164926215769,3,2,1,4,3
Upscale,Suburban,166.06050519793595,83.92274375671022,3,4,3,1,4
Midscale,Suburban,77.62418247508222,71.86626248979681,2,1,3,3,2
Budget,Suburban,88.73104129311227,77.12191956734516,4,3,3,2,3
Luxury,Urban,289.21638466328244,77.56642091129598,5,5,5,1,5
Upscale,Resort,227.85733567339648,69.87529346694008,5,5,5,1,4
Luxury,Suburban,201.26081526239926,63.2749076762613,3,4,5,1,4
Luxury,Urban,296.25936878727543,67.61161987991485,5,5,5,2,4
Budget,Urban,92.55541813258353,69.73338964267094,2,3,2,4,4
Luxury,Urban,305.91527860598524,87.63186531913644,5,5,5,1,5
Upscale,Suburban,171.61851074869728,86.76399321952442,5,5,4,3,4
Upscale,Resort,220.40698126060488,80.12093881658001,5,5,5,3,2
Budget,Suburban,120.19185043310965,72.40834525496332,4,3,3,3,4
Budget,Resort,150.20835829035843,58.06634766099772,5,5,3,3,4
Luxury,Urban,271.5172503853466,78.39762787804345,5,5,4,2,5
Budget,Resort,100.34841100172152,65.27032216021928,3,4,2,2,2
Luxury,Suburban,252.54085102179556,66.86220486135474,5,5,4,2,4
Budget,Suburban,89.21788954876938,62.630108193761515,3,3,3,4,4
Upscale,Urban,177.17105043752204,72.896143782963,4,4,4,4,5
Luxury,Resort,274.5209836525068,77.37645806451697,4,5,5,1,5
Midscale,Resort,153.12141372571472,87.66289854078958,2,5,4,2,1
Budget,Resort,78.90571232326539,95.2688082502032,3,3,4,2,3
Midscale,Resort,176.95665626222947,81.90017688682069,3,4,5,2,3
Budget,Resort,82.78476272422087,72.18183997656388,3,3,3,2,5
Upscale,Urban,198.63645012445872,95.63335028452295,3,5,4,1,5
Budget,Suburban,31.33631261155724,77.00869893848854,1,3,2,4,2
Luxury,Resort,303.91034072817143,84.58803167781132,5,5,5,3,5
Budget,Resort,140.5594687666952,87.78119190479487,4,3,4,3,4
Luxury,Suburban,276.8114543741109,65.25998882177186,4,5,4,1,5
Midscale,Urban,110.35427785496833,78.39752511513437,2,3,3,2,3
Luxury,Resort,303.8724949247117,82.13236933090349,5,4,5,1,5
Luxury,Suburban,224.61437855528555,88.18700715186341,3,5,5,2,5
Midscale,Urban,145.3989598539004,67.59580716977516,2,5,4,4,4
Luxury,Resort,269.6458916630419,75.16051427879933,5,4,4,1,5
Budget,Resort,130.3761567212561,85.71733892532072,3,1,2,4,4
Upscale,Resort,182.21637940782722,80.78713072509649,4,4,1,3,5
Luxury,Urban,237.44672219307017,71.70981193916921,2,5,5,1,5
Upscale,Urban,210.51517383919062,69.99003564083472,3,5,4,1,3
Upscale,Suburban,87.8462718753786,65.82570193121988,1,2,3,3,2
Budget,Urban,93.18067338588779,76.94434345750898,2,2,4,5,2
Upscale,Suburban,148.89923733713223,83.55897984226434,4,4,3,2,4
Luxury,Resort,298.66277775388005,69.13884568045508,5,5,5,1,5
Budget,Urban,110.76553311672615,80.63638995677856,3,4,3,1,4
Midscale,Urban,106.14355384981464,78.22666371738492,2,2,2,3,4
Budget,Resort,157.07200898602161,78.58811315673407,4,4,3,2,3
Midscale,Urban,166.39320609710262,78.68342098715544,4,4,3,2,4
Budget,Suburban,105.94337877430218,67.91228735868481,3,2,3,1,4
Luxury,Urban,235.67750467471396,58.76686100554754,3,4,4,1,4
Upscale,Urban,237.61544231733725,72.87051160412807,4,5,5,1,5
Midscale,Resort,190.14054990791945,63.16277090034336,4,4,4,1,5
Midscale,Resort,188.91994009448354,78.21821372151055,4,5,4,2,5
Luxury,Suburban,199.74567040594312,60.46415583252622,5,5,4,2,4
Midscale,Suburban,108.29926920629869,76.69276920640553,1,3,3,2,3
Upscale,Suburban,164.70696547610746,99.97508665208571,4,3,4,4,5
Upscale,Suburban,125.78730076090984,86.80305508593172,3,2,3,3,3
Luxury,Resort,274.9632384425525,90.94828802931477,4,5,5,1,4
Luxury,Urban,279.43753118373303,79.0848741265166,4,5,5,1,5
Midscale,Resort,167.87258096028035,70.04316999367674,4,5,4,2,4
Upscale,Urban,196.03161941015685,63.59016711432636,4,5,5,2,5
Midscale,Suburban,146.17014837094212,81.99245204313279,3,3,2,2,3
Upscale,Suburban,141.13438866751952,83.37311409739227,5,4,4,3,4
Budget,Resort,139.82725944260943,83.99552092792491,3,4,4,2,3
Upscale,Urban,216.6907310087531,72.18763654213787,4,5,3,1,5
Budget,Resort,87.3219832081469,69.80486147007228,2,5,2,4,2
Budget,Resort,70.23280387611706,57.91313468404977,4,3,2,2,1
Midscale,Urban,164.01437012692887,76.33597582169735,3,3,5,1,5
Budget,Suburban,63.73210217166316,63.27690127475768,3,4,2,3,3
Budget,Urban,159.88003313133035,62.52999707196177,3,3,5,2,3
Midscale,Urban,147.96585908880428,64.3269267994708,4,4,3,2,4
Luxury,Resort,279.311624164736,79.93815499410279,5,5,4,1,5
Budget,Urban,56.7270490340643,74.45688366658017,4,3,2,4,4
Upscale,Urban,169.76506385545102,85.51009091662873,3,4,3,4,5
Luxury,Suburban,195.53250335906648,58.21931926280263,5,4,4,2,4
Midscale,Urban,211.21860083240855,93.90736799093253,4,5,5,1,5
Midscale,Suburban,78.0092429923751,64.09146512465814,2,3,3,2,3
Upscale,Resort,225.53482738068865,82.37111497073583,4,5,4,1,4
Midscale,Suburban,143.53735606102143,85.58175705392487,3,5,4,4,4
Budget,Resort,111.90470694721664,65.7937717220833,3,3,3,2,4
Upscale,Suburban,163.6095867716764,67.01146128287343,4,4,4,2,4
Upscale,Urban,162.95368040173094,78.69174334997867,3,3,5,2,5
Budget,Suburban,69.85056644816348,60.819228519310386,3,4,2,2,4
Luxury,Resort,270.97485789777045,76.75934390800894,4,5,5,2,5
Luxury,Resort,261.16638654491555,70.89155608986252,5,5,5,4,5
Budget,Suburban,84.92442716217465,76.1070572819989,3,3,2,1,2
Upscale,Suburban,139.1815157328498,82.6966067956051,3,4,1,4,5
Luxury,Urban,221.37438310704152,89.47301783861289,5,5,4,1,5
Luxury,Suburban,250.5747559337793,76.86103865762918,5,5,5,2,5
Budget,Resort,125.04994762733727,74.12175694762574,4,3,4,2,3
Budget,Urban,59.42879283580281,71.58030179174854,2,3,3,5,4
Luxury,Resort,262.4044280592376,79.99422836653572,5,5,5,2,5
Budget,Urban,121.28115249738933,72.7609035661404,4,4,2,2,2
Upscale,Resort,185.06219245576614,69.78271869950409,3,4,5,3,3
Midscale,Urban,159.37236987332196,78.27104041913364,3,3,5,3,3
Budget,Urban,91.81313506631909,67.67125305521095,4,2,1,3,2
Budget,Urban,64.55107397941231,72.23983056349105,4,2,2,2,2
Upscale,Resort,221.77000905498642,77.99193372455517,5,4,4,2,5
Budget,Suburban,7.777409652353157,57.601954519500396,2,2,2,4,2
Budget,Suburban,53.829003711208514,83.73339553759048,4,3,3,4,1
Luxury,Suburban,227.8503949771504,81.02197221013056,3,5,5,1,4
Budget,Suburban,76.27304776222518,69.4620492175788,3,4,4,4,3
Luxury,Resort,286.42509199388667,86.57603070986002,5,5,5,1,5
Luxury,Suburban,232.86437155738017,68.72385257072584,5,5,5,2,5
Luxury,Resort,314.62400646873533,100,5,4,5,1,5
Budget,Urban,142.86577039304532,80.74997618330102,4,5,4,4,3
Luxury,Urban,305.7986230328853,79.34769917061051,5,5,5,1,5
Budget,Urban,67.21717839858263,84.00869444049628,2,2,4,5,1
Midscale,Resort,139.83846748017237,77.27056286530602,5,4,4,3,3
Luxury,Urban,228.5329538696394,73.26442971001045,3,4,5,3,5
Upscale,Urban,179.53885822227537,63.1601349065616,4,5,3,2,5
Upscale,Resort,217.6335145305303,78.29777284556411,3,4,5,1,5
Budget,Resort,124.67654491923075,81.19515403601793,3,2,5,2,4
Luxury,Resort,274.2201897708986,84.23387207027417,5,5,5,3,5
Luxury,Urban,256.11746433291205,66.27581967670913,5,5,3,1,5
Budget,Suburban,59.54790648941951,76.57531725110229,2,3,3,1,1
Upscale,Urban,168.48375978378485,71.19566805536705,4,3,4,2,3
Midscale,Resort,141.65882330237258,75.75867643284299,2,4,2,2,3
Luxury,Resort,259.2737177173455,92.84315666042912,2,5,4,3,5
Budget,Suburban,57.319723051140414,75.63817840161151,2,3,1,4,3
Upscale,Resort,175.13647514433802,82.28911793909089,4,3,3,2,4
Luxury,Suburban,260.82189670307974,72.12416095640236,4,5,5,2,5
Midscale,Urban,188.77792476232145,79.78724180783661,4,4,4,1,4
Midscale,Suburban,77.27789107891034,58.5498559881747,1,3,4,3,3
Upscale,Resort,241.3880233719437,88.23703026056145,5,5,5,2,5
Midscale,Suburban,112.83110359879997,66.90423303883462,2,5,5,2,4
Luxury,Resort,280.6688636454527,69.12184412275678,4,5,5,2,5
Budget,Resort,121.46142413544693,66.26382693375403,3,3,3,2,2
Budget,Suburban,81.42884126125418,79.76173709647463,2,2,3,3,4
Budget,Suburban,72.56784138410977,74.75619158343247,2,1,3,2,2
Budget,Resort,98.47707835834875,53.500978945992436,2,4,3,2,3
Budget,Resort,123.45249833105947,53.1769859819863,3,4,3,3,3
Midscale,Urban,161.86349067655368,72.5120549317305,2,5,5,3,4
Luxury,Resort,274.1022615098486,72.08902250069194,5,5,4,2,5
Budget,Urban,69.38948361606833,73.19218850809041,2,3,3,3,2
Upscale,Urban,148.71743284635974,70.47318736235314,3,4,4,3,4
Budget,Resort,135.56764087824251,71.08511034828024,4,4,4,4,5
Upscale,Urban,188.40196739176838,80.4022403447634,4,4,4,2,4
Luxury,Urban,245.1689221728342,86.35633011726352,4,5,5,2,5
Luxury,Resort,285.6400840880638,77.328482309829,5,5,5,1,5
Midscale,Urban,122.60017493742848,79.53786281838356,3,2,3,3,2
Upscale,Suburban,157.9407853106247,58.11022172419416,5,3,3,2,4
Luxury,Suburban,237.14690207688486,72.09424183922002,5,5,5,2,5
Budget,Resort,69.02767563766643,75.56466132745255,2,3,2,4,4
Upscale,Suburban,135.39198679714758,71.66012156693834,4,4,2,1,5
Midscale,Suburban,76.95908056059444,79.40768771265577,2,2,2,3,2
Budget,Urban,69.06725357695788,61.25242310938613,2,3,2,5,4
Upscale,Resort,248.81255179262058,87.84284095078289,4,5,4,1,5
Midscale,Resort,189.59010125751124,85.4057029851665,3,5,4,3,5
Upscale,Resort,229.10838808553325,80.95559741990272,4,5,5,1,5
Upscale,Suburban,150.73041639343054,75.34770622724831,4,5,3,3,4
Midscale,Resort,189.61321532760542,86.49325731257542,4,4,5,1,3
Budget,Suburban,39.47140296516338,69.35128132832938,2,3,1,5,3
Luxury,Urban,210.10064882511142,81.3006938732477,5,5,3,2,4
Budget,Resort,44.3238570309002,60.497803028915314,1,2,3,5,4
Budget,Urban,105.68283860952657,67.34218986144498,2,2,4,5,3
Midscale,Resort,160.91176522666393,80.2974358893978,4,4,4,2,3
Luxury,Urban,240.24771333390083,73.65977344771773,5,5,4,1,5
Budget,Resort,132.228962502,72.067146504743,3,3,5,4,4
Midscale,Resort,161.05918249640612,87.28236728592537,3,4,3,4,3
Budget,Suburban,62.43603620432595,74.20379581570367,3,1,2,5,3
Midscale,Urban,171.855540584695,81.92379546708716,3,3,3,4,3
Luxury,Urban,295.99871927655397,91.98067119172896,4,4,5,2,4
Upscale,Resort,236.06063419274838,76.86158184071427,4,4,4,2,5
Upscale,Urban,204.9147670216378,75.03210042536973,3,3,5,4,4
Upscale,Resort,184.96336619683518,87.81324506051996,3,4,5,2,4
Luxury,Urban,253.79183709006384,63.18338233829582,4,5,5,2,5
Budget,Urban,98.88986066776344,77.71708623225044,3,3,3,2,4
Budget,Urban,103.739644586372,75.20255942788489,2,4,3,3,4
Midscale,Urban,167.94783455096797,92.55280776725992,4,5,4,1,2
Budget,Resort,84.51323718898249,71.59745402926515,4,3,4,4,4
Midscale,Urban,106.1095233828943,76.26770310644926,2,4,4,4,4
Budget,Resort,118.49885099988568,61.98139313310374,4,5,3,4,5
Budget,Resort,83.22731019849581,69.87631303251632,3,3,1,5,4
Budget,Urban,127.91764909612877,64.0925132238028,2,2,3,3,4
Midscale,Suburban,105.79633475613828,80.18621041677488,3,3,4,3,3
Midscale,Urban,72.67996876932375,73.72838135298463,3,4,4,4,3
Luxury,Urban,254.0380227296352,76.80288307823396,4,5,4,2,5
Luxury,Resort,285.28527831287215,84.01877399605499,5,5,4,2,5
Luxury,Resort,260.718735047672,94.05238029839055,4,4,5,2,5
Upscale,Resort,178.35475858019763,70.51347165490218,2,4,5,2,5
Luxury,Urban,260.3256547186754,85.65557994323768,3,4,4,2,5
Upscale,Resort,240.59713714107508,79.94521848337916,5,5,5,1,5
Luxury,Resort,268.01344444109793,70.11328296451823,5,4,5,1,5
Upscale,Resort,237.75772471671564,63.444654362248286,5,5,5,2,5
Budget,Urban,135.03008879762288,87.98652799423657,3,3,4,4,4
Budget,Suburban,38.39843431372662,86.97256723709877,3,1,2,2,3
Midscale,Resort,181.64032880843723,89.53054474769466,3,5,4,3,4
Budget,Resort,117.30048587636985,64.87454911254305,4,3,3,4,3
Luxury,Urban,266.1440475813935,77.01077423451271,5,5,5,3,5
Budget,Urban,143.87990641653323,95.1525783689093,3,3,5,3,4
Budget,Urban,124.51237687025592,82.51182851749861,3,2,3,2,4
Luxury,Urban,247.93857187811523,86.51469668638515,4,5,4,2,5
Midscale,Urban,102.47920662669267,92.43302465782224,3,3,4,3,5
Budget,Suburban,79.07784774998717,61.88571633728442,2,2,4,3,3
Budget,Urban,113.18931653759184,69.7328894490427,2,3,4,2,4
Budget,Resort,150.3393603163346,70.71397015036617,4,2,4,3,4
Budget,Suburban,105.7349583364889,70.06528366225452,3,4,2,3,1
Upscale,Urban,195.3864713198931,66.92247913324825,4,4,2,2,4
Midscale,Resort,164.18882494957478,77.49782758202433,3,4,2,1,4
Midscale,Resort,171.0180985167919,74.8069987740233,4,5,2,2,5
Budget,Urban,127.08615657389456,65.788810727540465,4,2,4,5,3
Luxury,Resort,284.1851261647749,99.89845359803792,5,4,5,1,5
Midscale,Suburban,100.27368508665262,74.62281431560781,2,4,3,5,2
Luxury,Resort,253.64545672215016,56.123368262854974,5,5,5,1,4
Midscale,Suburban,110.34098082004488,71.18460544372952,3,3,3,3,4
Budget,Suburban,69.6180749591703,47.15588685381728,4,4,4,2,1
Upscale,Resort,210.01046810437953,75.97507011934081,5,5,4,2,5
Upscale,Urban,180.14592570991385,80.97427700663374,4,4,4,1,5
Midscale,Suburban,95.22493788910428,68.27039904799793,3,3,3,2,5
Luxury,Suburban,253.1493172674183,79.78948723981117,5,4,3,1,5
Upscale,Suburban,156.41324101079496,79.58857084217867,3,3,5,4,5
Midscale,Urban,178.963435096011,73.31169949899977,4,4,2,3,4
Budget,Resort,100.42639206344651,87.79982541315621,3,4,5,2,3
Budget,Resort,73.90131816327647,91.74864152991188,3,3,2,3,3
Upscale,Resort,206.00068566545676,86.37178030957352,3,3,4,3,5
Luxury,Suburban,252.7985993510993,89.7715341278532,5,5,5,1,5
Midscale,Resort,156.16299819817533,99.61696615034812,4,5,3,3,2
Midscale,Suburban,70.5284577229228,71.49230475621137,3,3,4,4,4
Luxury,Suburban,215.43323996580278,80.35921332564446,4,4,4,3,5
Luxury,Urban,259.0240348667603,64.81665581860551,4,4,5,1,4
Upscale,Urban,222.6076621693599,78.27330158888437,4,4,4,2,5
Upscale,Suburban,188.0825609493394,72.14501703545766,4,5,3,3,4
Luxury,Urban,280.2779030695425,79.80166205793829,5,5,4,2,5
Upscale,Urban,201.78455294206185,79.33021412842669,4,5,3,2,3
Midscale,Urban,119.65999097463033,73.4543035262942,3,4,4,4,3
Luxury,Urban,280.27880528878177,78.36488850904493,5,5,5,2,4
Budget,Suburban,100.46002714065422,49.20473608809376,3,5,3,3,5
Midscale,Resort,178.55500251615078,89.31934852470305,4,4,4,1,3
Budget,Suburban,99.41357805129476,80.28156027984653,5,3,3,2,3
Upscale,Resort,217.6026824995705,60.69786268587899,4,5,5,1,5
Luxury,Urban,285.46378612583567,81.74497444755454,5,5,5,1,5
Upscale,Urban,225.08921444407116,93.34465738665808,4,5,5,2,4
Midscale,Suburban,85.7929099633595,91.2348064464976,3,2,4,3,2
Budget,Urban,137.97829801791033,100,3,3,4,4,4
Luxury,Resort,299.121707488896,76.41480474272991,5,5,4,2,5
Budget,Resort,137.634294008564,85.02689433176069,3,5,3,4,3
Luxury,Suburban,231.83869424819957,93.42525963308186,5,5,4,2,5
Budget,Urban,76.1246868504421,65.362935502708,3,4,2,3,2
Luxury,Suburban,198.74775487722803,83.78185823439767,3,5,4,2,5
Upscale,Resort,217.56742604043788,81.74834734791892,4,5,4,1,5
Midscale,Resort,156.39160908566885,89.06085986837546,4,4,3,1,4
Upscale,Suburban,186.6257443018467,80.02729115576271,3,5,5,3,5
Budget,Urban,99.59198660576904,71.51945511624471,2,4,4,2,4
Upscale,Suburban,150.7228374441682,80.88933561344925,4,4,3,3,2
Luxury,Urban,297.7842778847824,71.25522919798446,5,5,5,1,5
Budget,Resort,113.36643166760695,81.16846751121008,2,3,4,2,2
Midscale,Resort,143.13849722191634,72.09037387649798,4,4,2,3,4
Upscale,Urban,206.7889819378807,82.82235594492906,4,5,4,2,5
Luxury,Suburban,267.58050409811574,83.00620411105798,4,5,5,1,5
Midscale,Resort,135.5781596266802,78.23688969560536,5,4,3,2,2
Luxury,Urban,253.1695761142653,72.88881711645581,3,5,5,1,5
Upscale,Resort,201.36666049279694,76.96750012281784,3,3,3,2,5
Budget,Suburban,70.81986921441313,68.47558259992621,3,2,2,4,3
Upscale,Urban,198.27945848028853,83.91717967225227,2,4,5,1,5
Luxury,Urban,278.251715617895,100,5,5,5,1,5
Upscale,Resort,236.17662337229206,85.08183225111488,4,5,3,3,5
Midscale,Urban,121.75894574297442,62.708524575932174,3,5,3,2,4
Upscale,Urban,189.65099151931292,65.89033585311981,4,5,5,2,4
Upscale,Suburban,179.69015109151962,77.44509677049034,3,3,5,2,5
